user_id,age,gender,country,state,traffic_source,created_at
25943,34,F,United States,MO,Search,2024-09-29 15:48:43.716963
25944,42,F,United States,IL,Facebook,2023-11-21 05:14:52.761707
25945,62,M,United Kingdom,,Search,2023-09-07 01:48:03.712077
25946,34,M,Australia,,Email,2024-09-11 05:38:54.109959
25947,44,F,Canada,,Organic,2023-05-16 11:51:44.508695
25948,52,F,United States,MD,Organic,2023-07-09 10:24:27.397499
25949,42,M,United States,MO,Organic,2024-01-28 05:58:01.570990
25950,44,F,United States,MA,Facebook,2023-10-18 11:12:36.003378
25951,39,M,United States,NC,Search,2023-05-27 22:44:21.857342
25952,45,F,United States,NC,Organic,2023-10-30 12:19:12.111625
25953,51,M,United States,MA,Organic,2024-05-28 15:20:44.220391
25954,25,M,United States,IN,Search,2023-10-09 07:49:10.949463
25955,53,F,United States,OH,Organic,2023-08-11 03:21:25.053778
25956,59,M,United States,TN,Email,2024-11-06 15:26:51.502262
25957,43,M,United States,MI,Search,2023-08-22 00:25:40.638497
25958,48,F,United States,MI,Organic,2024-08-06 19:15:40.592329
25959,42,F,United States,PA,Display,2023-11-10 19:27:00.410156
25960,56,F,United Kingdom,,Email,2024-06-04 20:25:25.094638
25961,53,M,United States,OH,Facebook,2023-03-28 17:58:29.690527
25962,30,F,Germany,,Organic,2024-03-31 09:02:38.283791
25963,46,F,United States,MO,Search,2023-01-19 02:25:56.922472
25964,18,F,United States,IL,Facebook,2023-06-23 10:32:40.117006
25965,54,F,United States,MA,Search,2023-12-25 22:27:06.661616
25966,44,F,United Kingdom,,Organic,2023-04-12 12:19:04.626142
25967,23,F,United States,NJ,Organic,2023-09-06 05:07:10.281202
25968,43,F,Australia,,Email,2023-04-22 18:36:30.084295
25969,33,F,United States,MA,Display,2023-06-21 15:01:13.800043
25970,18,F,United Kingdom,,Organic,2024-02-19 02:59:49.126269
25971,39,F,United States,CA,Search,2023-07-09 18:27:01.032673
25972,38,F,United States,NC,Search,2024-08-05 11:17:20.097908
25973,49,M,United States,MO,Facebook,2024-01-09 08:30:19.404071
25974,51,M,United States,NY,Organic,2023-06-01 14:27:08.041022
25975,53,F,United States,OH,Organic,2023-04-16 14:14:48.576675
25976,29,M,United States,MD,Search,2024-06-10 10:21:59.734408
25977,43,M,United States,WA,Organic,2023-06-19 14:52:44.952554
25978,18,M,United States,MA,Search,2023-11-13 05:32:11.480036
25979,32,F,Australia,,Display,2023-08-26 12:04:22.809107
25980,36,M,United States,IN,Search,2023-07-20 04:48:31.916550
25981,37,M,United States,MI,Search,2023-04-15 23:08:44.970201
25982,51,M,United States,WI,Facebook,2024-02-08 18:33:03.757756
25983,48,M,United States,IN,Organic,2023-12-29 15:26:28.286800
25984,44,M,United States,AZ,Organic,2024-05-11 23:43:01.224400
25985,52,F,United States,MD,Search,2023-10-12 04:35:20.787196
25986,45,F,United States,WA,Email,2024-04-26 00:03:37.800669
25987,34,F,United States,OH,Search,2024-07-29 20:46:20.721414
25988,42,F,United States,PA,Organic,2023-12-12 09:22:54.646164
25989,18,M,United States,OH,Facebook,2023-09-30 00:40:20.831475
25990,49,M,Germany,,Organic,2023-01-23 10:22:16.022210
25991,56,F,Canada,,Search,2024-05-07 20:43:16.430021
25992,42,F,United States,MD,Search,2023-12-30 08:00:34.446930
25993,28,F,United States,MD,Organic,2023-12-07 19:54:39.994346
25994,41,F,United Kingdom,,Email,2024-10-17 00:47:08.507515
25995,49,M,United States,PA,Email,2024-07-23 05:06:16.423014
25996,46,F,United States,MD,Organic,2023-12-25 02:06:04.452296
25997,22,M,United States,GA,Display,2023-12-31 05:33:24.659778
25998,38,F,United States,FL,Facebook,2024-09-25 14:09:40.214166
25999,51,M,United States,WA,Organic,2024-09-07 12:34:15.370683
26000,27,F,United States,CA,Search,2023-12-21 23:17:01.461756
26001,27,M,United States,NY,Display,2024-03-02 16:22:16.718995
26002,48,M,United Kingdom,,Search,2023-04-15 22:14:28.695502
26003,48,F,Germany,,Organic,2023-09-22 22:39:06.572308
26004,22,M,Canada,,Search,2023-10-04 16:19:22.270212
26005,52,F,United States,NC,Email,2024-10-10 07:51:35.726463
26006,18,M,United States,OH,Email,2024-05-24 03:50:30.384559
26007,37,F,United States,IL,Email,2024-10-16 23:01:05.928537
26008,18,M,France,,Email,2023-08-19 06:11:05.323272
26009,39,F,United States,MI,Organic,2024-03-30 01:46:58.411611
26010,27,F,United States,IN,Organic,2024-08-28 03:34:15.757707
26011,33,F,United Kingdom,,Facebook,2023-07-21 13:27:58.367569
26012,27,M,United States,CA,Email,2024-06-10 10:05:58.106844
26013,33,F,United States,MD,Email,2023-08-20 20:47:40.485008
26014,46,M,United States,MI,Organic,2023-05-07 16:28:33.475692
26015,55,F,United States,IL,Email,2024-01-09 05:22:45.883164
26016,37,F,United States,IL,Organic,2023-06-07 02:57:11.407486
26017,27,M,United States,MA,Email,2024-08-28 21:55:18.706224
26018,20,F,United States,MI,Organic,2024-08-28 03:51:59.495065
26019,44,M,Germany,,Search,2023-07-18 23:51:55.375964
26020,29,M,United Kingdom,,Search,2023-12-19 07:31:48.510762
26021,42,F,United States,TX,Search,2024-07-06 06:16:26.708258
26022,38,F,United States,MA,Display,2024-08-29 05:02:19.076955
26023,50,M,United States,NC,Email,2024-03-01 06:42:53.168317
26024,47,F,United States,MO,Display,2024-08-29 13:33:47.666365
26025,40,M,United States,MD,Email,2023-10-10 03:02:13.711025
26026,22,M,Canada,,Display,2023-10-21 11:45:49.860052
26027,20,F,United States,GA,Email,2024-01-06 05:35:49.282606
26028,48,M,United States,GA,Search,2024-03-15 03:26:19.210288
26029,34,M,United States,FL,Facebook,2023-05-04 01:29:51.890761
26030,24,F,United States,CA,Organic,2023-12-06 08:14:56.111869
26031,45,F,United States,NJ,Organic,2024-07-11 17:47:02.378618
26032,33,F,United Kingdom,,Organic,2024-01-16 10:17:36.135936
26033,47,F,United States,NJ,Display,2023-09-26 22:52:18.881396
26034,39,M,United States,PA,Email,2023-04-16 02:16:19.073465
26035,18,F,United States,TX,Display,2023-06-11 15:25:17.420137
26036,49,F,United Kingdom,,Search,2024-10-07 01:44:11.159203
26037,40,F,Germany,,Facebook,2023-02-28 20:29:18.178418
26038,29,F,France,,Search,2024-08-23 03:24:08.661642
26039,18,M,United States,MO,Organic,2024-09-05 08:37:36.605666
26040,34,M,United States,TX,Search,2023-09-29 20:08:42.182022
26041,54,F,United States,CA,Display,2024-03-07 06:09:18.423795
26042,41,M,United States,NC,Organic,2024-11-20 21:00:32.247724
26043,51,M,United States,MD,Email,2024-07-28 16:13:56.272576
26044,44,F,United States,VA,Search,2023-08-17 15:10:06.839503
26045,41,F,United States,MA,Organic,2024-03-15 02:41:38.579436
26046,57,M,United States,PA,Organic,2024-06-29 23:22:44.139086
26047,40,M,Australia,,Organic,2023-01-06 03:42:55.030447
26048,27,F,Germany,,Facebook,2024-05-10 07:35:54.831254
26049,29,M,United States,IL,Facebook,2024-04-05 15:37:14.406424
26050,43,F,United States,NC,Organic,2024-04-21 23:40:52.804885
26051,33,M,Germany,,Email,2024-02-19 17:33:01.080958
26052,35,F,United States,TX,Organic,2024-03-15 15:23:05.498145
26053,47,F,United States,CA,Organic,2023-12-25 05:46:10.684810
26054,51,F,United States,TN,Display,2023-02-08 07:34:46.776368
26055,37,F,United States,MD,Facebook,2023-05-12 21:03:44.472111
26056,18,M,United States,CA,Organic,2024-07-20 20:08:49.772273
26057,43,M,United States,NC,Organic,2024-11-14 21:12:26.812616
26058,25,F,United States,FL,Organic,2024-11-08 19:50:00.210501
26059,26,M,United States,IN,Organic,2023-04-06 13:03:05.264144
26060,27,F,United States,MI,Organic,2023-03-20 21:12:09.707436
26061,38,M,United Kingdom,,Organic,2024-05-13 11:16:52.848634
26062,35,M,United States,MD,Search,2023-09-18 21:25:26.188439
26063,50,F,United States,CA,Search,2023-03-31 00:04:38.850581
26064,18,F,United States,OH,Email,2024-09-06 15:26:58.173885
26065,29,F,United States,FL,Facebook,2023-06-02 02:24:12.018160
26066,18,F,United States,IL,Display,2024-10-10 10:40:10.772280
26067,32,M,United States,NJ,Organic,2024-10-10 12:29:28.141999
26068,20,F,United States,FL,Organic,2023-07-18 04:26:53.780924
26069,30,F,United States,TN,Organic,2023-06-13 10:01:55.423733
26070,70,M,United States,PA,Email,2023-04-07 06:01:22.236472
26071,30,F,Germany,,Email,2023-07-08 03:34:46.050784
26072,34,F,United States,NY,Facebook,2023-10-02 19:03:57.678286
26073,49,F,United States,TX,Search,2024-04-28 07:09:18.030890
26074,58,M,United States,WI,Organic,2024-07-30 00:30:57.718342
26075,32,F,United States,NJ,Organic,2023-06-06 13:33:40.244414
26076,27,F,United States,NY,Email,2023-01-01 01:05:46.149612
26077,29,F,United States,TN,Search,2023-12-18 16:25:12.531397
26078,38,F,United States,PA,Organic,2024-07-23 03:32:19.208754
26079,45,M,United Kingdom,,Organic,2024-01-14 03:29:26.628703
26080,42,F,United States,GA,Organic,2024-03-21 03:44:50.502771
26081,35,M,United States,WI,Search,2024-03-29 08:44:56.062045
26082,34,M,Germany,,Display,2024-05-09 10:54:04.207023
26083,49,F,United States,MD,Search,2023-11-24 19:50:10.148802
26084,53,F,United States,MO,Display,2024-08-31 04:16:49.250032
26085,22,M,United States,AZ,Email,2023-06-19 02:06:47.077201
26086,18,M,United Kingdom,,Email,2023-03-16 06:34:12.734606
26087,41,M,United Kingdom,,Organic,2024-06-07 02:33:53.505896
26088,31,F,Australia,,Facebook,2023-03-13 18:39:25.702955
26089,33,F,United States,NC,Search,2024-07-15 07:09:01.570000
26090,55,F,United States,FL,Search,2024-07-23 16:53:33.814584
26091,21,F,Germany,,Display,2023-11-09 02:38:19.888858
26092,31,F,United States,NY,Email,2024-04-12 08:55:54.147003
26093,44,M,United States,CA,Facebook,2024-10-19 07:57:34.458256
26094,47,F,United States,MO,Display,2024-01-01 06:32:33.878132
26095,30,M,United States,AZ,Search,2023-07-03 15:45:37.244401
26096,25,F,United States,WA,Email,2024-10-28 14:47:56.173035
26097,29,F,United Kingdom,,Search,2024-03-13 21:57:25.676926
26098,20,M,United Kingdom,,Search,2023-01-18 22:37:01.022256
26099,20,F,United States,OH,Organic,2024-03-18 07:32:05.403466
26100,18,F,Germany,,Organic,2023-12-13 08:23:00.416675
26101,54,F,United States,VA,Email,2023-04-12 13:27:57.146470
26102,36,F,Germany,,Facebook,2024-04-12 19:46:06.827460
26103,47,F,United States,WI,Search,2023-11-15 22:16:20.703744
26104,40,M,United States,IL,Search,2023-02-05 23:03:43.900698
26105,18,M,United Kingdom,,Search,2023-08-09 18:48:19.302151
26106,36,F,United States,AZ,Email,2024-04-26 08:43:37.793514
26107,46,F,United States,WI,Search,2024-05-16 17:47:28.407832
26108,30,F,Australia,,Email,2023-10-25 22:43:24.324923
26109,18,M,United States,IL,Facebook,2023-11-21 17:48:14.796368
26110,58,M,United States,MI,Email,2024-07-16 17:33:50.944895
26111,50,F,Germany,,Facebook,2023-01-14 06:02:43.231845
26112,34,M,United States,CA,Search,2023-09-01 17:00:53.551526
26113,38,F,United States,MA,Organic,2023-04-02 10:05:14.606052
26114,34,F,United States,GA,Email,2024-03-30 00:48:31.019284
26115,44,M,United States,MI,Display,2024-06-24 14:46:58.731150
26116,24,M,United States,MA,Organic,2024-07-18 01:53:58.112791
26117,27,M,United States,OH,Organic,2023-01-12 10:36:18.779343
26118,55,M,United States,AZ,Facebook,2024-08-29 15:21:37.654222
26119,39,F,United States,TN,Email,2024-11-05 21:02:14.411996
26120,43,F,United States,FL,Organic,2024-02-07 01:18:12.839274
26121,46,M,United States,IL,Search,2024-07-27 11:07:07.040013
26122,45,F,United States,MO,Search,2024-05-06 03:06:24.227886
26123,50,F,United States,TX,Email,2023-07-07 16:08:53.194266
26124,37,M,United States,WA,Organic,2024-06-09 04:32:37.225059
26125,45,M,United States,WA,Facebook,2024-07-03 22:34:30.556350
26126,32,M,United States,NC,Organic,2023-08-12 18:51:13.901784
26127,36,M,United States,FL,Organic,2023-08-12 11:39:48.596182
26128,19,M,United States,IL,Organic,2023-04-27 04:10:54.654511
26129,37,M,United States,NC,Search,2023-12-29 20:27:49.860410
26130,68,M,United States,CA,Organic,2023-10-13 05:31:53.747035
26131,38,M,United States,NJ,Email,2024-08-03 01:12:37.416828
26132,44,F,Australia,,Organic,2024-03-02 21:24:59.144809
26133,22,M,United States,MA,Organic,2024-01-20 12:03:06.314491
26134,42,F,United States,TN,Organic,2024-11-14 04:16:51.995047
26135,29,M,United States,AZ,Facebook,2023-07-30 18:43:12.592851
26136,37,F,Canada,,Facebook,2023-11-19 17:26:27.160091
26137,41,F,United States,TN,Facebook,2023-04-12 21:47:57.452681
26138,56,M,United States,PA,Organic,2023-10-08 03:33:03.099846
26139,50,F,United States,FL,Email,2023-08-08 12:45:44.724126
26140,33,F,United States,GA,Email,2023-07-09 10:22:59.721529
26141,32,F,United States,GA,Facebook,2023-05-15 08:23:40.060009
26142,21,M,United States,OH,Organic,2023-01-15 15:24:32.955049
26143,45,M,United Kingdom,,Email,2023-04-07 19:43:59.617412
26144,35,M,United States,MA,Organic,2023-12-20 13:21:30.874404
26145,21,F,United Kingdom,,Email,2023-05-19 01:17:40.144541
26146,29,F,United States,TX,Search,2024-11-17 21:23:12.438892
26147,36,M,United States,TX,Search,2023-12-19 08:48:39.020128
26148,41,F,Germany,,Email,2023-04-17 22:13:59.903691
26149,24,F,United Kingdom,,Organic,2023-09-12 06:12:07.373929
26150,44,M,United States,NJ,Search,2024-03-06 01:16:10.823096
26151,27,M,United States,OH,Organic,2023-06-30 18:05:36.827184
26152,36,F,United States,NJ,Facebook,2024-01-11 23:29:51.657277
26153,27,M,United States,AZ,Facebook,2023-09-07 12:29:34.814246
26154,53,M,United States,VA,Email,2023-02-25 06:45:58.664900
26155,36,M,United States,NC,Facebook,2024-05-04 05:21:57.813440
26156,18,M,Canada,,Organic,2024-02-28 23:54:19.123878
26157,36,M,United States,TX,Search,2023-06-25 18:21:14.003740
26158,24,M,United States,MI,Organic,2024-08-29 19:08:33.915519
26159,43,F,Germany,,Facebook,2024-11-18 06:54:39.883605
26160,41,F,United States,IL,Organic,2024-06-12 10:53:42.476552
26161,38,F,United States,MD,Organic,2023-09-18 10:06:28.338384
26162,27,M,United States,VA,Search,2023-07-09 06:19:04.767515
26163,43,F,United States,NY,Organic,2023-05-08 19:17:41.749711
26164,18,F,United States,OH,Search,2023-02-20 15:36:41.688673
26165,31,F,United States,MA,Organic,2024-09-14 03:30:07.372729
26166,51,F,United States,MI,Display,2024-10-12 08:31:44.849727
26167,66,F,United States,MI,Search,2024-09-24 13:57:29.829502
26168,18,F,United States,PA,Facebook,2024-08-10 18:19:41.455712
26169,32,F,United States,IL,Organic,2024-03-12 19:51:54.260705
26170,24,M,United States,NJ,Organic,2024-04-12 00:56:56.967766
26171,49,F,United States,MI,Search,2023-04-19 16:46:43.700732
26172,40,F,United States,AZ,Search,2024-06-02 23:53:40.985639
26173,18,F,United States,NC,Facebook,2024-03-06 14:08:34.975078
26174,40,M,United States,NJ,Display,2023-01-17 06:28:25.960445
26175,31,F,United States,MA,Facebook,2024-01-08 00:31:45.274288
26176,18,M,United Kingdom,,Search,2023-09-23 21:15:33.000041
26177,31,F,United States,NY,Search,2024-09-09 02:43:42.503464
26178,51,F,United States,MO,Email,2024-01-23 02:56:49.282262
26179,27,F,United States,IN,Search,2024-04-14 05:28:56.838066
26180,22,F,United States,CA,Facebook,2024-11-29 06:16:39.023363
26181,41,F,United States,MD,Organic,2024-06-15 07:17:15.251505
26182,42,F,United States,FL,Organic,2023-04-25 21:45:39.373944
26183,54,F,United States,IN,Organic,2024-02-18 17:59:47.607866
26184,42,M,United States,WA,Organic,2023-04-22 11:10:46.951760
26185,34,M,United States,NY,Display,2023-10-31 20:18:35.130048
26186,32,M,United States,VA,Facebook,2024-08-03 03:45:25.664582
26187,41,F,United States,WA,Search,2023-06-05 22:19:33.755914
26188,36,F,United Kingdom,,Facebook,2023-10-26 04:33:51.382034
26189,20,M,United States,CA,Email,2023-02-03 20:29:37.096766
26190,30,F,United Kingdom,,Organic,2023-07-26 18:50:08.801430
26191,57,M,United Kingdom,,Search,2024-07-22 18:31:09.672643
26192,41,F,United States,NJ,Search,2024-02-11 16:09:05.782569
26193,27,M,United States,NY,Organic,2023-09-01 21:14:50.704646
26194,51,F,United States,CA,Email,2023-11-17 21:58:17.575501
26195,36,M,United Kingdom,,Facebook,2023-09-13 14:36:14.115740
26196,33,M,Australia,,Organic,2023-08-19 15:52:44.566387
26197,29,F,United States,MD,Search,2023-07-20 00:00:17.377192
26198,22,M,United States,NC,Facebook,2024-10-14 04:47:00.887115
26199,20,F,France,,Email,2024-09-28 09:36:44.038176
26200,18,F,United States,NJ,Search,2024-03-09 07:40:22.103720
26201,59,F,United States,IN,Organic,2023-05-17 14:53:47.935122
26202,41,M,United Kingdom,,Organic,2024-08-06 19:37:48.058070
26203,34,M,United States,IL,Search,2023-09-15 23:35:44.979448
26204,43,M,United States,MA,Organic,2023-07-03 10:25:48.887349
26205,21,F,United States,WA,Facebook,2023-03-27 18:51:41.163078
26206,62,F,United States,VA,Organic,2023-10-19 07:40:06.131963
26207,37,F,United States,NJ,Email,2024-09-23 09:20:17.685209
26208,32,F,United States,MI,Search,2023-01-10 13:04:02.401025
26209,30,M,United States,GA,Facebook,2023-09-25 23:44:50.439081
26210,43,F,United States,IN,Email,2023-10-02 10:06:32.968207
26211,61,F,United States,FL,Organic,2023-02-28 23:07:07.689369
26212,19,M,United States,MD,Organic,2024-07-30 12:32:14.662869
26213,69,F,United States,MD,Facebook,2023-10-01 02:25:04.310331
26214,34,M,United States,WI,Search,2024-09-11 18:13:03.967086
26215,23,M,United States,NC,Facebook,2024-09-16 01:58:32.469810
26216,36,M,United Kingdom,,Organic,2023-10-12 16:10:24.941675
26217,28,F,United States,GA,Organic,2023-08-06 20:06:57.082880
26218,27,F,United States,AZ,Organic,2024-02-25 10:09:10.021651
26219,57,M,United States,IN,Facebook,2024-09-27 23:29:31.621515
26220,27,F,United States,VA,Search,2023-10-18 21:26:41.792442
26221,18,M,Germany,,Display,2024-01-04 18:27:17.742453
26222,55,F,United States,WI,Search,2024-06-22 23:49:47.945933
26223,58,M,United States,MA,Search,2024-03-17 14:11:01.291201
26224,35,F,United States,TN,Email,2024-05-30 19:19:30.899936
26225,21,F,United States,GA,Facebook,2023-10-18 07:07:18.161548
26226,37,M,United States,FL,Organic,2023-02-07 06:07:31.255428
26227,47,F,United States,MO,Search,2024-10-22 04:10:13.408006
26228,22,F,United States,WA,Email,2024-06-24 18:04:22.167110
26229,49,F,United States,VA,Email,2023-05-31 07:17:01.316912
26230,49,M,Australia,,Organic,2024-11-29 16:17:03.856055
26231,31,F,United States,OH,Search,2023-08-18 18:14:46.444515
26232,27,M,United States,FL,Search,2023-10-27 17:49:53.994180
26233,31,M,France,,Email,2024-07-19 03:08:40.345280
26234,31,F,United Kingdom,,Search,2023-09-11 18:44:17.037726
26235,37,F,United States,WI,Organic,2024-05-19 16:31:28.654881
26236,29,M,United States,TX,Display,2024-03-15 08:43:21.403594
26237,48,F,United States,FL,Email,2023-12-24 21:01:10.478308
26238,18,F,United States,WA,Organic,2023-07-31 01:28:09.968463
26239,33,F,United States,WA,Organic,2023-01-05 08:29:04.007413
26240,19,M,United States,VA,Display,2024-08-22 01:03:38.120842
26241,63,F,United States,MI,Organic,2023-10-28 08:51:48.390611
26242,38,M,United States,OH,Organic,2024-08-19 08:49:09.592476
26243,33,F,United States,PA,Organic,2024-09-08 23:38:53.797042
26244,51,F,United States,MO,Search,2024-06-30 01:18:55.287920
26245,38,M,United States,PA,Organic,2023-04-11 13:14:04.174987
26246,38,M,United States,WI,Organic,2024-11-08 13:36:23.541616
26247,25,F,United States,NY,Facebook,2023-11-16 17:52:06.168635
